crop_file	line_no	token_no	token	note
f28r_L18_s1.jpg	2	3	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	4	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	5	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	6	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	7	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	8	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	9	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	10	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	11	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	12	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	13	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	14	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	15	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	16	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	17	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	18	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	19	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	20	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	21	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	22	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	23	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	24	[star]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	25	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	26	[omg]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	27	[E]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	28	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	29	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	30	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	31	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	32	[eps]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	33	[a]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	34	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L18_s1.jpg	2	35	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	1	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	2	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	3	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	4	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	5	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	6	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	7	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	8	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	9	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	10	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	11	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	12	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	13	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	14	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	15	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	16	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	17	[del]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	18	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	19	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	20	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	21	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	22	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	23	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	24	[box(x)]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	25	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	26	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	27	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	28	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	29	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	30	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	31	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	32	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	1	33	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	1	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	2	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	3	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	4	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	5	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	6	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	7	[star]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	8	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	9	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	10	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	11	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	12	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	13	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	14	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	15	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	16	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	17	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	18	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	19	[del]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	20	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	21	[eps]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	22	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	23	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	24	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	25	[star]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	26	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	27	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	28	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	29	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	30	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	31	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	32	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L19_s1.jpg	2	33	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L20_s1.jpg	1	1	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L20_s1.jpg	1	2	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L20_s1.jpg	1	3	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L20_s1.jpg	1	4	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L20_s1.jpg	1	5	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L20_s1.jpg	1	6	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L20_s1.jpg	1	7	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L20_s1.jpg	1	8	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
